"horizon","model","model_family","n_evaluation","RMSE","MAE","bias","correlation","benchmark_RMSE","benchmark_MAE","relative_RMSE","relative_MAE","RMSE_rank","MAE_rank","target_code","target_name"
3,"Ensemble_Median","Ensemble",90,0.0210798262552654,0.00898478744355905,-0.000394863656090417,-0.284302841341555,0.0289500920112682,0.0128220497177866,0.728143670391807,0.700729418565227,6,7,"INDPRO","Industrial Production Index [INDPRO]"
3,"Ensemble_Mean","Ensemble",90,0.0210875117217716,0.00896796852853789,-0.000209642224402074,-0.273295703079814,0.0289500920112682,0.0128220497177866,0.728409143347931,0.699417700439705,7,6,"INDPRO","Industrial Production Index [INDPRO]"
3,"Ensemble_InvRMSE","Ensemble",90,0.0211029534898194,0.00895089700449784,-0.000170361410331455,-0.271380764889703,0.0289500920112682,0.0128220497177866,0.728942536058451,0.698086281172444,8,4,"INDPRO","Industrial Production Index [INDPRO]"
3,"LASSO","Regularization",90,0.0212468534943781,0.00895445670749519,-0.0003809899989949,-0.283607077897506,0.0289500920112682,0.0128220497177866,0.733913159450692,0.698363904725284,9,5,"INDPRO","Industrial Production Index [INDPRO]"
3,"AR(4)","Baseline",90,0.0214896478462219,0.00932409384394554,-4.19977398892128e-05,-0.194780328415412,0.0289500920112682,0.0128220497177866,0.742299811615712,0.727192145496929,10,9,"INDPRO","Industrial Production Index [INDPRO]"
3,"Factor","Factor",90,0.0241124358974146,0.0100816534644765,0.000192755301414205,-0.27505647403484,0.0289500920112682,0.0128220497177866,0.832896692971798,0.786274713199039,11,11,"INDPRO","Industrial Production Index [INDPRO]"
3,"RW","Baseline",90,0.0289500920112682,0.0128220497177866,7.20548659593787e-05,-0.183311747471381,0.0289500920112682,0.0128220497177866,1,1,12,12,"INDPRO","Industrial Production Index [INDPRO]"
6,"Ensemble_Median","Ensemble",90,0.0189189761708,0.00837963417777477,-0.00130446009458161,0.0337792761976111,0.0262312756974962,0.0125488898531853,0.721237365234425,0.667759003052188,1,1,"INDPRO","Industrial Production Index [INDPRO]"
6,"RandomForest","Tree",90,0.0190552253511376,0.0088725989258117,-0.000133252928398755,0.0017327411682397,0.0262312756974962,0.0125488898531853,0.726431515221978,0.707042537596226,2,4,"INDPRO","Industrial Production Index [INDPRO]"
6,"XGBoost","Boosting",90,0.019169927332082,0.00877360801626281,-0.00097249878212708,-0.0379205541902361,0.0262312756974962,0.0125488898531853,0.730804233585627,0.699154117926676,3,3,"INDPRO","Industrial Production Index [INDPRO]"
6,"Ridge","Regularization",90,0.0193256993780055,0.00853883047603257,-0.00130790205784576,-0.0468750802161672,0.0262312756974962,0.0125488898531853,0.73674264267102,0.680445089241509,4,2,"INDPRO","Industrial Production Index [INDPRO]"
6,"Ensemble_Mean","Ensemble",90,0.0194201989022755,0.00898672474531236,-0.000583478801386355,0.0616300773380635,0.0262312756974962,0.0125488898531853,0.740345194272393,0.716137032873169,5,6,"INDPRO","Industrial Production Index [INDPRO]"
6,"Ensemble_InvRMSE","Ensemble",90,0.0194310875000405,0.00899697746626653,-0.000556232895171849,0.0607004696451933,0.0262312756974962,0.0125488898531853,0.740760294090281,0.71695405502207,6,7,"INDPRO","Industrial Production Index [INDPRO]"
6,"AR(4)","Baseline",90,0.0195185431377454,0.00887987057400686,-0.00109025074618664,0.0290172367657158,0.0262312756974962,0.0125488898531853,0.744094315611516,0.70762200305335,7,5,"INDPRO","Industrial Production Index [INDPRO]"
6,"BorutaRF","FeatureSelection+Tree",90,0.0199468772736458,0.00994404623696906,-0.00020716992071899,-0.0609825257511863,0.0262312756974962,0.0125488898531853,0.760423454187921,0.792424378037307,8,10,"INDPRO","Industrial Production Index [INDPRO]"
6,"Factor","Factor",90,0.0204273015484916,0.00960367270980046,-0.000787877595713726,0.00134702200969385,0.0262312756974962,0.0125488898531853,0.778738395496386,0.765300582135775,9,8,"INDPRO","Industrial Production Index [INDPRO]"
6,"LASSO","Regularization",90,0.0232810448658543,0.00967689914181124,-0.000411297629377132,-0.0285998658397438,0.0262312756974962,0.0125488898531853,0.887530028441447,0.771135873772524,10,9,"INDPRO","Industrial Production Index [INDPRO]"
6,"RW","Baseline",90,0.0262312756974962,0.0125488898531853,-3.28452284715416e-06,0.0286023286338839,0.0262312756974962,0.0125488898531853,1,1,11,12,"INDPRO","Industrial Production Index [INDPRO]"
6,"ElasticNet","Regularization",90,0.0309747740827534,0.012027317056185,-0.00033777502926196,0.132164932120735,0.0262312756974962,0.0125488898531853,1.18083369028483,0.958436737982212,12,11,"INDPRO","Industrial Production Index [INDPRO]"
12,"ElasticNet","Regularization",90,0.0188971353410735,0.00824311121443299,-0.00137654159237308,-0.0694832778412585,0.0267473233986284,0.0134729281374319,0.706505658881836,0.61182774303762,1,2,"INDPRO","Industrial Production Index [INDPRO]"
12,"LASSO","Regularization",90,0.0188971353410735,0.00824311121443299,-0.00137654159237308,-0.0694832778412585,0.0267473233986284,0.0134729281374319,0.706505658881836,0.61182774303762,1,2,"INDPRO","Industrial Production Index [INDPRO]"
12,"Ridge","Regularization",90,0.0189050915562343,0.00824174042028019,-0.00129770753189337,-0.0990170439406848,0.0267473233986284,0.0134729281374319,0.706803117249621,0.61172599869973,3,1,"INDPRO","Industrial Production Index [INDPRO]"
12,"XGBoost","Boosting",90,0.0189065450498445,0.00829910030771919,-0.00127315604898796,0.00416846418161584,0.0267473233986284,0.0134729281374319,0.706857458896765,0.615983416749755,4,5,"INDPRO","Industrial Production Index [INDPRO]"
12,"Ensemble_Median","Ensemble",90,0.0189081211135751,0.00825858987293957,-0.00132543334438854,-0.111823188367399,0.0267473233986284,0.0134729281374319,0.706916383063014,0.612976614192331,5,4,"INDPRO","Industrial Production Index [INDPRO]"
12,"AR(4)","Baseline",90,0.0189700210707379,0.00842489915530166,-0.001356691547427,-0.038664520568593,0.0267473233986284,0.0134729281374319,0.709230631716616,0.625320573921474,6,6,"INDPRO","Industrial Production Index [INDPRO]"
12,"Ensemble_InvRMSE","Ensemble",90,0.0190801733812245,0.00851180908066531,-0.000631044362424626,-0.0459513009670447,0.0267473233986284,0.0134729281374319,0.713348887171378,0.631771281924746,7,8,"INDPRO","Industrial Production Index [INDPRO]"
12,"Ensemble_Mean","Ensemble",90,0.019081793633271,0.00850796076414318,-0.000629831866666835,-0.04829233865745,0.0267473233986284,0.0134729281374319,0.713409463402588,0.631485648654616,8,7,"INDPRO","Industrial Production Index [INDPRO]"
12,"RandomForest","Tree",90,0.0193439814658727,0.00914978365558574,0.000720436368464384,-0.101806933608608,0.0267473233986284,0.0134729281374319,0.723211858531783,0.679123614573797,9,10,"INDPRO","Industrial Production Index [INDPRO]"
12,"Factor","Factor",90,0.0197332583966951,0.00907407289150516,-0.00114593529186003,-0.0910222834403858,0.0267473233986284,0.0134729281374319,0.737765723418403,0.673504140966554,10,9,"INDPRO","Industrial Production Index [INDPRO]"
12,"BorutaRF","FeatureSelection+Tree",90,0.0205721233412167,0.0107571016459717,0.00155730499340751,-0.00649123591600412,0.0267473233986284,0.0134729281374319,0.769128298731814,0.798423441158664,11,11,"INDPRO","Industrial Production Index [INDPRO]"
12,"RW","Baseline",90,0.0267473233986284,0.0134729281374319,-0.000119654556958901,-0.0073680661385609,0.0267473233986284,0.0134729281374319,1,1,12,12,"INDPRO","Industrial Production Index [INDPRO]"
1,"XGBoost","Boosting",88,1.28435074437108,0.352287980096827,0.000266376615300863,-0.111707648898049,1.66392198243679,0.459090909090909,0.771881589358035,0.767359956646555,1,2,"UNRATE","Civilian Unemployment Rate [UNRATE]"
1,"RandomForest","Tree",88,1.30063386217892,0.352157575757576,-0.0129829545454547,-0.101686178161651,1.66392198243679,0.459090909090909,0.781667575708183,0.76707590759076,2,1,"UNRATE","Civilian Unemployment Rate [UNRATE]"
1,"BorutaRF","FeatureSelection+Tree",88,1.31063699081989,0.355771843434344,0.00398087121212097,-0.0887674898424148,1.66392198243679,0.459090909090909,0.787679353151214,0.774948569856987,3,3,"UNRATE","Civilian Unemployment Rate [UNRATE]"
1,"Ensemble_Mean","Ensemble",88,1.64241902271529,0.42016600609726,-0.0750759326538556,-0.10687600685603,1.66392198243679,0.459090909090909,0.987076942339564,0.915213082588091,4,5,"UNRATE","Civilian Unemployment Rate [UNRATE]"
1,"Ensemble_InvRMSE","Ensemble",88,1.64454292018344,0.417662419892837,-0.0734748333913107,-0.107557475699647,1.66392198243679,0.459090909090909,0.988353382876183,0.909759726499249,5,4,"UNRATE","Civilian Unemployment Rate [UNRATE]"
1,"RW","Baseline",88,1.66392198243679,0.459090909090909,1.00916695382167e-17,0.0113472037774826,1.66392198243679,0.459090909090909,1,1,6,7,"UNRATE","Civilian Unemployment Rate [UNRATE]"
1,"Ensemble_Median","Ensemble",88,1.82186757035691,0.441289748689046,-0.103418144675716,-0.124095791218532,1.66392198243679,0.459090909090909,1.09492367405881,0.961225195164258,7,6,"UNRATE","Civilian Unemployment Rate [UNRATE]"
1,"LASSO","Regularization",88,1.87106336862121,0.552064929403154,-0.0979029358409404,-0.127940955986708,1.66392198243679,0.459090909090909,1.1244898428958,1.20251766800687,8,9,"UNRATE","Civilian Unemployment Rate [UNRATE]"
1,"ElasticNet","Regularization",88,1.92118987362866,0.564164184441177,-0.117242044884687,-0.14454201883304,1.66392198243679,0.459090909090909,1.15461535691422,1.22887248096098,9,10,"UNRATE","Civilian Unemployment Rate [UNRATE]"
1,"Factor","Factor",88,1.9918089215137,0.592332857294781,-0.0568613268455952,-0.0113707786266042,1.66392198243679,0.459090909090909,1.19705667846081,1.29022998618665,10,12,"UNRATE","Civilian Unemployment Rate [UNRATE]"
1,"AR(4)","Baseline",88,1.99438849970877,0.565348912956085,-0.231495917447364,-0.203382450500045,1.66392198243679,0.459090909090909,1.19860697842817,1.23145307772613,11,11,"UNRATE","Civilian Unemployment Rate [UNRATE]"
1,"Ridge","Regularization",88,2.05449473741873,0.488999748446485,-0.163445462148081,-0.13557905960012,1.66392198243679,0.459090909090909,1.2347302091712,1.06514796691314,12,8,"UNRATE","Civilian Unemployment Rate [UNRATE]"
3,"XGBoost","Boosting",88,1.1885577233891,0.330352135076696,0.0112679838160561,-0.0693115557311171,1.70093557143762,0.479545454545455,0.698767045235313,0.688885968880313,1,1,"UNRATE","Civilian Unemployment Rate [UNRATE]"
3,"BorutaRF","FeatureSelection+Tree",88,1.21375162357678,0.359946717171717,0.0164465909090909,-0.120963617465889,1.70093557143762,0.479545454545455,0.713578835058947,0.750599789362823,2,3,"UNRATE","Civilian Unemployment Rate [UNRATE]"
3,"Ridge","Regularization",88,1.22792849617772,0.35555317804968,-0.0263219167545174,-0.147799402895671,1.70093557143762,0.479545454545455,0.721913584968937,0.741437906833457,3,2,"UNRATE","Civilian Unemployment Rate [UNRATE]"
3,"Ensemble_Median","Ensemble",88,1.23832508574802,0.363803598006741,-0.0319601780073694,-0.170668548835953,1.70093557143762,0.479545454545455,0.728025862085651,0.758642574042493,4,4,"UNRATE","Civilian Unemployment Rate [UNRATE]"
3,"RandomForest","Tree",88,1.25008138964185,0.40756240530303,-0.0860860164141413,-0.180559550413591,1.70093557143762,0.479545454545455,0.734937531223062,0.849893167456556,5,6,"UNRATE","Civilian Unemployment Rate [UNRATE]"
3,"Factor","Factor",88,1.297462173979,0.37396712936136,-0.0455127413715697,-0.0471600695056734,1.70093557143762,0.479545454545455,0.762793250823951,0.779836667862552,6,5,"UNRATE","Civilian Unemployment Rate [UNRATE]"
3,"AR(4)","Baseline",88,1.3504568485334,0.441313100693713,-0.0812338743541877,-0.14203775643345,1.70093557143762,0.479545454545455,0.79394944241892,0.92027376447978,7,9,"UNRATE","Civilian Unemployment Rate [UNRATE]"
3,"Ensemble_Mean","Ensemble",88,1.41807657071199,0.419305532174626,-0.0861391269550638,-0.126384467570027,1.70093557143762,0.479545454545455,0.833703871283873,0.874381204534765,8,7,"UNRATE","Civilian Unemployment Rate [UNRATE]"
3,"Ensemble_InvRMSE","Ensemble",88,1.41872970450094,0.420343073405677,-0.0870472156081467,-0.127425821442667,1.70093557143762,0.479545454545455,0.834087856309475,0.876544797623214,9,8,"UNRATE","Civilian Unemployment Rate [UNRATE]"
3,"RW","Baseline",88,1.70093557143762,0.479545454545455,0,-0.0332106044818835,1.70093557143762,0.479545454545455,1,1,10,10,"UNRATE","Civilian Unemployment Rate [UNRATE]"
3,"ElasticNet","Regularization",88,2.36287237573205,0.598941351507769,-0.263770578842846,-0.123746019855691,1.70093557143762,0.479545454545455,1.38916042171719,1.24897722589298,11,11,"UNRATE","Civilian Unemployment Rate [UNRATE]"
3,"LASSO","Regularization",88,2.41563493914813,0.636612376409876,-0.300041589583459,-0.13948130190959,1.70093557143762,0.479545454545455,1.42018015244778,1.32753291763197,12,12,"UNRATE","Civilian Unemployment Rate [UNRATE]"
6,"XGBoost","Boosting",88,1.1953952718896,0.350541920354854,0.0125392267626012,-0.00415360700525577,1.72224747456234,0.547727272727273,0.694090303249462,0.639993547535834,1,1,"UNRATE","Civilian Unemployment Rate [UNRATE]"
6,"RandomForest","Tree",88,1.20255909701125,0.362286047979798,-0.0369326388888889,-0.0375309584121816,1.72224747456234,0.547727272727273,0.698249882652225,0.661435108344859,2,2,"UNRATE","Civilian Unemployment Rate [UNRATE]"
6,"BorutaRF","FeatureSelection+Tree",88,1.20788427707625,0.399809974747475,0.0187284722222223,0.0326400898014353,1.72224747456234,0.547727272727273,0.701341877353135,0.729943522360535,3,5,"UNRATE","Civilian Unemployment Rate [UNRATE]"
6,"Ridge","Regularization",88,1.23715047340657,0.380075073811115,0.0034670196764587,-0.0671351274315024,1.72224747456234,0.547727272727273,0.718334903478928,0.693912997829422,4,4,"UNRATE","Civilian Unemployment Rate [UNRATE]"
6,"Ensemble_Median","Ensemble",88,1.24476283804571,0.373664337687821,0.0184618315313671,-0.0526632329996732,1.72224747456234,0.547727272727273,0.722754921363453,0.682208749305565,5,3,"UNRATE","Civilian Unemployment Rate [UNRATE]"
6,"Ensemble_Mean","Ensemble",88,1.334746398798,0.43028820714103,-0.0280142752500681,-0.0547159962331262,1.72224747456234,0.547727272727273,0.775002674419472,0.785588427975324,6,8,"UNRATE","Civilian Unemployment Rate [UNRATE]"
6,"Ensemble_InvRMSE","Ensemble",88,1.33480998816889,0.429799061641324,-0.0296531053947577,-0.0544821689576083,1.72224747456234,0.547727272727273,0.775039596738612,0.78469538224972,7,7,"UNRATE","Civilian Unemployment Rate [UNRATE]"
6,"AR(4)","Baseline",88,1.34837432455768,0.442414960520751,-0.0108806449365864,-0.0592065041791007,1.72224747456234,0.547727272727273,0.782915547546576,0.807728558627097,8,9,"UNRATE","Civilian Unemployment Rate [UNRATE]"
6,"Factor","Factor",88,1.35230255017587,0.417947645005675,-0.00704475463676706,-0.0602849940085119,1.72224747456234,0.547727272727273,0.785196419300609,0.763057941089198,9,6,"UNRATE","Civilian Unemployment Rate [UNRATE]"
6,"LASSO","Regularization",88,1.55965605282864,0.560523933804477,-0.0213673758600246,-0.0349993672333566,1.72224747456234,0.547727272727273,0.905593461952951,1.02336319864718,10,11,"UNRATE","Civilian Unemployment Rate [UNRATE]"
6,"RW","Baseline",88,1.72224747456234,0.547727272727273,-0.00227272727272728,-0.0589282075291085,1.72224747456234,0.547727272727273,1,1,11,10,"UNRATE","Civilian Unemployment Rate [UNRATE]"
6,"ElasticNet","Regularization",88,2.82890735025354,0.746144003706204,-0.208365054316901,-0.0327463836181915,1.72224747456234,0.547727272727273,1.64256728027569,1.36225461257564,12,12,"UNRATE","Civilian Unemployment Rate [UNRATE]"
12,"Ridge","Regularization",88,1.18688317628824,0.323601218730133,0.00407523569291324,-0.0858675619790794,1.66685604984626,0.536363636363636,0.712048995711245,0.603324306107027,1,2,"UNRATE","Civilian Unemployment Rate [UNRATE]"
12,"Ensemble_Median","Ensemble",88,1.18736471935703,0.325304473478434,0.00988362007754685,-0.0662967220286309,1.66685604984626,0.536363636363636,0.712337888725628,0.60649986580725,2,3,"UNRATE","Civilian Unemployment Rate [UNRATE]"
12,"XGBoost","Boosting",88,1.18852905850056,0.320195306533291,0.0187286666726736,-0.101772017830605,1.66685604984626,0.536363636363636,0.713036412838516,0.596974300316306,3,1,"UNRATE","Civilian Unemployment Rate [UNRATE]"
12,"Factor","Factor",88,1.18873382443917,0.3404788694343,0.00473307621331573,-0.0137905349046569,1.66685604984626,0.536363636363636,0.713159258442746,0.634791112504628,4,6,"UNRATE","Civilian Unemployment Rate [UNRATE]"
12,"ElasticNet","Regularization",88,1.18896378572182,0.327027274872057,0.0268428526449347,-0.0196283323109598,1.66685604984626,0.536363636363636,0.713297219535831,0.60971186840553,5,4,"UNRATE","Civilian Unemployment Rate [UNRATE]"
12,"LASSO","Regularization",88,1.18972012592419,0.328753740704023,0.027308769374246,-0.0187657003690705,1.66685604984626,0.536363636363636,0.71375097209739,0.6129307030075,6,5,"UNRATE","Civilian Unemployment Rate [UNRATE]"
12,"Ensemble_Mean","Ensemble",88,1.19962142465394,0.360307808586057,-0.0223513682647771,-0.0252611454729668,1.66685604984626,0.536363636363636,0.71969107636174,0.671760321092649,7,7,"UNRATE","Civilian Unemployment Rate [UNRATE]"
12,"Ensemble_InvRMSE","Ensemble",88,1.19964030055501,0.360864455815507,-0.0237442495065911,-0.0256227836638916,1.66685604984626,0.536363636363636,0.719702400615612,0.672798137961114,8,8,"UNRATE","Civilian Unemployment Rate [UNRATE]"
12,"RandomForest","Tree",88,1.20498158411862,0.392357891414142,-0.0525056818181818,-0.0582550395055498,1.66685604984626,0.536363636363636,0.722906806637417,0.731514712806026,9,10,"UNRATE","Civilian Unemployment Rate [UNRATE]"
12,"AR(4)","Baseline",88,1.26620278017111,0.387135382062387,0.00953222895831694,-0.0349516867139,1.66685604984626,0.536363636363636,0.759635350807823,0.721777830963771,10,9,"UNRATE","Civilian Unemployment Rate [UNRATE]"
12,"BorutaRF","FeatureSelection+Tree",88,1.45668034389003,0.681422727272727,-0.244422916666667,-0.0144342321005367,1.66685604984626,0.536363636363636,0.87390890414585,1.27044915254237,11,12,"UNRATE","Civilian Unemployment Rate [UNRATE]"
12,"RW","Baseline",88,1.66685604984626,0.536363636363636,0.00454545454545456,0.00803316550735594,1.66685604984626,0.536363636363636,1,1,12,11,"UNRATE","Civilian Unemployment Rate [UNRATE]"
